,Longitude,Latitude,Crime type
,-2.984759,51.353794,Sex Offence
,-2.979166,51.354848,ABSO
,-2.967728,51.354521,ABSO
,-2.967728,51.354521,ABSO
,-2.969896,51.353118,Burglary
,-2.967728,51.354521,Sex Offence
,-2.977127,51.35081,ABSO
,-2.97879,51.35067,ABSO
,-2.979557,51.350268,ABSO
,-2.980141,51.350731,ABSO
,-2.976057,51.351133,ABSO
,-2.974724,51.351918,ABSO
,-2.977127,51.35081,ABSO
,-2.979557,51.350268,ABSO
,-2.974795,51.35055,ABSO
,-2.976057,51.351133,ABSO
,-2.979701,51.350977,ABSO
,-2.980325,51.351251,ABSO
,-2.97879,51.35067,ABSO
,-2.980325,51.351251,ABSO
,-2.97642,51.350636,ABSO
,-2.980325,51.351251,ABSO
,-2.981539,51.350944,ABSO
,-2.97879,51.35067,ABSO
,-2.980141,51.350731,Arson
,-2.977127,51.35081,Arson
,-2.977127,51.35081,Arson
,-2.977127,51.35081,Arson
,-2.97642,51.350636,Other theft
,-2.983055,51.351336,Other theft
,-2.983055,51.351336,Other theft
,-2.983055,51.351336,Public order
,-2.979557,51.350268,Shoplifting
,-2.97879,51.35067,Shoplifting
,-2.983055,51.351336,Sex Offence
,-2.979557,51.350268,Sex Offence
,-2.980141,51.350731,Sex Offence
,-2.978009,51.351747,Sex Offence
,-2.980141,51.350731,Sex Offence
,-2.981539,51.350944,Sex Offence
,-2.979701,51.350977,Sex Offence
,-2.957075,51.353268,ABSO
,-2.956435,51.356349,ABSO
,-2.962349,51.35416,ABSO
,-2.957762,51.352498,Bike theft
,-2.957762,51.352498,Burglary
,-2.959246,51.35201,Shoplifting
,-2.962349,51.35416,Sex Offence
,-2.96073,51.355702,Sex Offence
,-2.969161,51.352989,Public order
,-2.961496,51.352495,Vehicle crime
,-2.966618,51.350241,Sex Offence
,-2.969161,51.352989,Sex Offence
,-2.96927,51.346595,ABSO
,-2.966548,51.347562,ABSO
,-2.968464,51.34786,ABSO
,-2.968293,51.349328,ABSO
,-2.968293,51.349328,ABSO
,-2.966548,51.347562,ABSO
,-2.966718,51.346814,ABSO
,-2.966548,51.347562,ABSO
,-2.968381,51.345316,ABSO
,-2.965897,51.348034,ABSO
,-2.966548,51.347562,ABSO
,-2.966718,51.346814,ABSO
,-2.966548,51.347562,ABSO
,-2.968293,51.349328,Bike theft
,-2.96927,51.346595,Burglary
,-2.968293,51.349328,Arson
,-2.968464,51.34786,Other theft
,-2.96927,51.346595,Other theft
,-2.966718,51.346814,Public order
,-2.96927,51.346595,Shoplifting
,-2.96927,51.346595,Vehicle crime
,-2.966718,51.346814,Sex Offence
,-2.969525,51.347789,Sex Offence
,-2.966548,51.347562,Sex Offence
,-2.972431,51.346704,ABSO
,-2.971149,51.346507,ABSO
,-2.973964,51.348588,ABSO
,-2.976488,51.349089,ABSO
,-2.976104,51.349964,ABSO
,-2.971433,51.349068,ABSO
,-2.976104,51.349964,ABSO
,-2.973964,51.348588,ABSO
,-2.972431,51.346704,ABSO
,-2.971648,51.347699,ABSO
,-2.971433,51.349068,ABSO
,-2.971433,51.349068,ABSO
,-2.971433,51.349068,ABSO
,-2.974272,51.347516,ABSO
,-2.974824,51.349867,ABSO
,-2.972941,51.347751,ABSO
,-2.976104,51.349964,ABSO
,-2.972431,51.346704,ABSO
,-2.973964,51.348588,ABSO
,-2.971433,51.349068,ABSO
,-2.976104,51.349964,Bike theft
,-2.975835,51.348779,Burglary
,-2.971433,51.349068,Burglary
,-2.976488,51.349089,Arson
,-2.974272,51.347516,Arson
,-2.971433,51.349068,Arson
,-2.972431,51.346704,Drugs
,-2.974272,51.347516,Drugs
,-2.973964,51.348588,Public order
,-2.976487,51.349736,Public order
,-2.976487,51.349736,Shoplifting
,-2.976487,51.349736,Shoplifting
,-2.971149,51.346507,Vehicle crime
,-2.973964,51.348588,Sex Offence
,-2.974824,51.349867,Sex Offence
,-2.972431,51.346704,Sex Offence
,-2.974272,51.347516,Sex Offence
,-2.973964,51.348588,Sex Offence
,-2.974272,51.347516,Sex Offence
,-2.980182,51.345245,ABSO
,-2.976968,51.345353,ABSO
,-2.976968,51.345353,ABSO
,-2.978521,51.346122,ABSO
,-2.975238,51.346365,ABSO
,-2.977938,51.345714,ABSO
,-2.980925,51.341022,ABSO
,-2.978763,51.34942,ABSO
,-2.980024,51.347261,ABSO
,-2.975487,51.347973,ABSO
,-2.978596,51.34899,ABSO
,-2.979531,51.347696,ABSO
,-2.981887,51.340384,ABSO
,-2.979931,51.34692,ABSO
,-2.980153,51.34859,ABSO
,-2.977636,51.347047,ABSO
,-2.979182,51.346845,ABSO
,-2.975238,51.346365,ABSO
,-2.976045,51.348544,ABSO
,-2.980024,51.347261,ABSO
,-2.980024,51.347261,ABSO
,-2.980024,51.347261,ABSO
,-2.980925,51.341022,ABSO
,-2.978596,51.34899,ABSO
,-2.980925,51.341022,ABSO
,-2.977636,51.347047,ABSO
,-2.978596,51.34899,ABSO
,-2.981887,51.340384,ABSO
,-2.975238,51.346365,ABSO
,-2.980024,51.347261,ABSO
,-2.981335,51.348796,ABSO
,-2.981887,51.340384,ABSO
,-2.978521,51.346122,ABSO
,-2.980024,51.347261,ABSO
,-2.975487,51.347946,ABSO
,-2.975817,51.347251,ABSO
,-2.977809,51.341003,ABSO
,-2.980024,51.347261,ABSO
,-2.97813,51.346665,ABSO
,-2.978596,51.34899,ABSO
,-2.981887,51.340384,ABSO
,-2.979931,51.34692,ABSO
,-2.980925,51.341022,ABSO
,-2.975817,51.347251,ABSO
,-2.977809,51.341003,ABSO
,-2.975487,51.347946,ABSO
,-2.978147,51.350127,ABSO
,-2.978596,51.34899,ABSO
,-2.976245,51.345791,ABSO
,-2.978521,51.346122,ABSO
,-2.980024,51.347261,ABSO
,-2.979931,51.34692,ABSO
,-2.980024,51.347261,ABSO
,-2.979182,51.346845,ABSO
,-2.979043,51.347719,ABSO
,-2.978521,51.346122,ABSO
,-2.977809,51.341003,ABSO
,-2.979931,51.34692,ABSO
,-2.977809,51.341003,ABSO
,-2.981887,51.340384,ABSO
,-2.978521,51.346122,ABSO
,-2.977914,51.347278,ABSO
,-2.981887,51.340384,ABSO
,-2.977267,51.347949,ABSO
,-2.980024,51.347261,ABSO
,-2.979931,51.34692,ABSO
,-2.97813,51.346665,ABSO
,-2.97813,51.346665,ABSO
,-2.980182,51.345245,ABSO
,-2.981335,51.348796,ABSO
,-2.977809,51.341003,ABSO
,-2.975238,51.346365,ABSO
,-2.977809,51.341003,ABSO
,-2.97698,51.347952,ABSO
,-2.975817,51.347251,Bike theft
,-2.971636,51.345092,Bike theft
,-2.975487,51.347946,Burglary
,-2.978147,51.350127,Burglary
,-2.980161,51.346297,Burglary
,-2.981887,51.340384,Burglary
,-2.979043,51.347719,Burglary
,-2.975817,51.347251,Arson
,-2.981335,51.348796,Arson
,-2.971636,51.345092,Arson
,-2.977938,51.345714,Arson
,-2.971636,51.345092,Arson
,-2.979531,51.347696,Arson
,-2.97698,51.347952,Arson
,-2.973939,51.342663,Arson
,-2.975238,51.346365,Arson
,-2.981784,51.347624,Arson
,-2.971636,51.345092,Arson
,-2.971636,51.345092,Arson
,-2.980161,51.346297,Arson
,-2.97746,51.348244,Arson
,-2.980024,51.347261,Arson
,-2.980153,51.34859,Arson
,-2.976417,51.34712,Arson
,-2.97813,51.346665,Drugs
,-2.979931,51.34692,Drugs
,-2.97813,51.346665,Drugs
,-2.980161,51.346297,Drugs
,-2.981335,51.348796,Drugs
,-2.977938,51.345714,Drugs
,-2.981784,51.347624,Other theft
,-2.980024,51.347261,Other theft
,-2.980024,51.347261,Other theft
,-2.980153,51.34859,Other theft
,-2.975238,51.346365,Other theft
,-2.975238,51.346365,Other theft
,-2.981887,51.340384,Other theft
,-2.977275,51.348965,Other theft
,-2.978147,51.350127,Other theft
,-2.980024,51.347261,Other theft
,-2.97746,51.348244,Weapons 
,-2.977267,51.347949,Weapons 
,-2.981204,51.348069,Public order
,-2.97698,51.347952,Public order
,-2.981204,51.348069,Public order
,-2.979531,51.347696,Public order
,-2.97746,51.348244,Public order
,-2.97698,51.347952,Public order
,-2.979931,51.34692,Public order
,-2.978612,51.345681,Public order
,-2.976417,51.34712,Public order
,-2.981784,51.347624,Public order
,-2.975734,51.34539,Public order
,-2.981204,51.348069,Public order
,-2.977267,51.347949,Robbery
,-2.975238,51.346365,Shoplifting
,-2.97746,51.348244,Shoplifting
,-2.975238,51.346365,Shoplifting
,-2.975238,51.346365,Shoplifting
,-2.979531,51.347696,Shoplifting
,-2.977636,51.347047,Shoplifting
,-2.975238,51.346365,Shoplifting
,-2.979531,51.347696,Shoplifting
,-2.980153,51.34859,Shoplifting
,-2.978147,51.350127,Shoplifting
,-2.980153,51.34859,Shoplifting
,-2.976417,51.34712,Shoplifting
,-2.980153,51.34859,Shoplifting
,-2.979531,51.347696,Shoplifting
,-2.975238,51.346365,Shoplifting
,-2.979531,51.347696,Shoplifting
,-2.979531,51.347696,Shoplifting
,-2.975238,51.346365,Shoplifting
,-2.978763,51.34942,Shoplifting
,-2.978596,51.34899,Shoplifting
,-2.979878,51.346489,Shoplifting
,-2.977636,51.347047,Shoplifting
,-2.97746,51.348244,Shoplifting
,-2.980153,51.34859,Shoplifting
,-2.975238,51.346365,Shoplifting
,-2.976417,51.34712,Shoplifting
,-2.97746,51.348244,Shoplifting
,-2.980024,51.347261,Mugging
,-2.980024,51.347261,Mugging
,-2.976245,51.345791,Vehicle crime
,-2.97746,51.348244,Vehicle crime
,-2.977809,51.341003,Vehicle crime
,-2.978763,51.34942,Vehicle crime
,-2.977267,51.347949,Vehicle crime
,-2.97746,51.348244,Vehicle crime
,-2.975817,51.347251,Sex Offence
,-2.978521,51.346122,Sex Offence
,-2.977809,51.341003,Sex Offence
,-2.978521,51.346122,Sex Offence
,-2.981784,51.347624,Sex Offence
,-2.979931,51.34692,Sex Offence
,-2.97698,51.347952,Sex Offence
,-2.97813,51.346665,Sex Offence
,-2.977267,51.347949,Sex Offence
,-2.981887,51.340384,Sex Offence
,-2.981335,51.348796,Sex Offence
,-2.977267,51.347949,Sex Offence
,-2.976045,51.348544,Sex Offence
,-2.980161,51.346297,Sex Offence
,-2.981784,51.347624,Sex Offence
,-2.975817,51.347251,Sex Offence
,-2.97698,51.347952,Sex Offence
,-2.977267,51.347949,Sex Offence
,-2.977267,51.347949,Sex Offence
,-2.975817,51.347251,Sex Offence
,-2.978612,51.345681,Sex Offence
,-2.977914,51.347278,Sex Offence
,-2.980153,51.34859,Sex Offence
,-2.97698,51.347952,Sex Offence
,-2.980024,51.347261,Sex Offence
,-2.978521,51.346122,Sex Offence
,-2.975734,51.34539,Sex Offence
,-2.977275,51.348965,Sex Offence
,-2.979043,51.347719,Sex Offence
,-2.980024,51.347261,Sex Offence
,-2.974655,51.344608,ABSO
,-2.973065,51.339379,ABSO
,-2.9741,51.345503,ABSO
,-2.976304,51.339756,ABSO
,-2.974109,51.34053,Burglary
,-2.976972,51.340794,Burglary
,-2.974655,51.344608,Arson
,-2.974765,51.343708,Other theft
,-2.973065,51.339379,Vehicle crime
,-2.973646,51.340372,Sex Offence
,-2.977467,51.343838,Sex Offence
,-2.976304,51.339756,Sex Offence
,-2.977459,51.339405,Sex Offence
,-2.977459,51.339405,Sex Offence
,-2.960308,51.345823,ABSO
,-2.954091,51.346495,ABSO
,-2.958821,51.34062,Bike theft
,-2.958821,51.34062,Arson
,-2.952086,51.347437,Arson
,-2.958821,51.34062,Arson
,-2.958821,51.34062,Other theft
,-2.958821,51.34062,Other theft
,-2.958821,51.34062,Other theft
,-2.958821,51.34062,Other theft
,-2.957424,51.342457,Robbery
,-2.958821,51.34062,Shoplifting
,-2.958821,51.34062,Shoplifting
,-2.958821,51.34062,Shoplifting
,-2.958821,51.34062,Shoplifting
,-2.958821,51.34062,Shoplifting
,-2.957424,51.342457,Vehicle crime
,-2.961626,51.346361,Vehicle crime
,-2.958821,51.34062,Sex Offence
,-2.957424,51.342457,Sex Offence
,-2.959183,51.345554,Sex Offence
,-2.953168,51.349074,ABSO
,-2.959209,51.348863,ABSO
,-2.959209,51.348863,ABSO
,-2.953168,51.349074,ABSO
,-2.959209,51.348863,ABSO
,-2.96168,51.350299,ABSO
,-2.961199,51.348613,ABSO
,-2.959012,51.348379,ABSO
,-2.962845,51.349004,ABSO
,-2.953168,51.349074,Burglary
,-2.962845,51.349004,Arson
,-2.955758,51.347974,Other theft
,-2.959209,51.348863,Sex Offence
,-2.958942,51.335422,ABSO
,-2.964752,51.343413,ABSO
,-2.95842,51.337216,ABSO
,-2.95842,51.337216,ABSO
,-2.962577,51.336903,ABSO
,-2.957957,51.33704,ABSO
,-2.95842,51.337216,ABSO
,-2.964752,51.343413,ABSO
,-2.962577,51.336903,ABSO
,-2.967656,51.344306,Bike theft
,-2.957582,51.337654,Arson
,-2.961249,51.335898,Arson
,-2.962577,51.336903,Arson
,-2.962203,51.340323,Other theft
,-2.962429,51.342893,Other theft
,-2.95842,51.337216,Public order
,-2.962577,51.336903,Public order
,-2.962333,51.34105,Shoplifting
,-2.962577,51.336903,Shoplifting
,-2.962577,51.336903,Vehicle crime
,-2.970544,51.339616,ABSO
,-2.970544,51.339616,ABSO
,-2.970601,51.34028,ABSO
,-2.968607,51.336979,ABSO
,-2.969485,51.338446,Bike theft
,-2.970544,51.339616,Burglary
,-2.970544,51.339616,Arson
,-2.969485,51.338446,Public order
,-2.970544,51.339616,Public order
,-2.964135,51.340703,Shoplifting
,-2.968607,51.336979,Sex Offence
,-2.967845,51.340303,Sex Offence
,-2.970544,51.339616,Sex Offence
,-2.968607,51.336979,Sex Offence
,-2.968406,51.336279,ABSO
,-2.964374,51.332932,ABSO
,-2.964374,51.332932,ABSO
,-2.96328,51.333489,ABSO
,-2.964374,51.332932,ABSO
,-2.964374,51.332932,ABSO
,-2.96328,51.333489,ABSO
,-2.965872,51.333881,ABSO
,-2.964374,51.332932,ABSO
,-2.964374,51.332932,ABSO
,-2.96328,51.333489,ABSO
,-2.968406,51.336279,Bike theft
,-2.968148,51.334915,Bike theft
,-2.964374,51.332932,Burglary
,-2.96328,51.333489,Arson
,-2.96328,51.333489,Arson
,-2.96328,51.333489,Other theft
,-2.968406,51.336279,Other theft
,-2.96328,51.333489,Other theft
,-2.968406,51.336279,Public order
,-2.966493,51.334029,Public order
,-2.968406,51.336279,Vehicle crime
,-2.968406,51.336279,Vehicle crime
,-2.965872,51.333881,Sex Offence
,-2.96328,51.333489,Sex Offence
,-2.96328,51.333489,Sex Offence
,-2.966574,51.335179,Sex Offence
,-2.964741,51.334718,Sex Offence
,-2.961434,51.334457,ABSO
,-2.962952,51.33288,ABSO
,-2.961304,51.330979,ABSO
,-2.962952,51.33288,ABSO
,-2.960091,51.330611,ABSO
,-2.962952,51.33288,ABSO
,-2.961434,51.334457,ABSO
,-2.962952,51.33288,ABSO
,-2.955339,51.335406,ABSO
,-2.962952,51.33288,ABSO
,-2.962952,51.33288,ABSO
,-2.962952,51.33288,ABSO
,-2.962952,51.33288,ABSO
,-2.962952,51.33288,ABSO
,-2.962952,51.33288,ABSO
,-2.955339,51.335406,ABSO
,-2.958309,51.333251,Burglary
,-2.958309,51.333251,Arson
,-2.961304,51.330979,Arson
,-2.958309,51.333251,Arson
,-2.955339,51.335406,Other theft
,-2.962952,51.33288,Other theft
,-2.955339,51.335406,Public order
,-2.955339,51.335406,Public order
,-2.955339,51.335406,Shoplifting
,-2.958309,51.333251,Sex Offence
,-2.961434,51.334457,Sex Offence
,-2.957414,51.334409,Sex Offence
,-2.96243,51.32989,ABSO
,-2.966916,51.328217,ABSO
,-2.966556,51.328166,ABSO
,-2.966916,51.328217,ABSO
,-2.969824,51.328651,ABSO
,-2.966904,51.332434,ABSO
,-2.966556,51.328166,ABSO
,-2.96243,51.32989,ABSO
,-2.966556,51.328166,ABSO
,-2.963743,51.330905,ABSO
,-2.967846,51.326042,ABSO
,-2.966556,51.328166,ABSO
,-2.963743,51.330905,ABSO
,-2.96852,51.328042,ABSO
,-2.963743,51.330905,ABSO
,-2.966556,51.328166,Arson
,-2.966904,51.332434,Arson
,-2.966556,51.328166,Public order
,-2.966556,51.328166,Sex Offence
,-2.966556,51.328166,Sex Offence
,-2.961719,51.329545,Sex Offence
,-2.969485,51.327521,Sex Offence
,-2.966556,51.328166,Sex Offence
,-2.97968,51.331806,ABSO
,-2.982991,51.334287,Bike theft
,-2.982991,51.334287,Other theft
,-2.977582,51.330322,Vehicle crime
,-2.982234,51.323692,Vehicle crime
,-2.978615,51.334351,ABSO
,-2.978615,51.334351,ABSO
,-2.978615,51.334351,ABSO
,-2.978615,51.334351,ABSO
,-2.978615,51.334351,ABSO
,-2.978615,51.334351,ABSO
,-2.978615,51.334351,ABSO
,-2.976913,51.333979,ABSO
,-2.976586,51.336148,Arson
,-2.979571,51.335449,Other theft
,-2.978615,51.334351,Other theft
,-2.978482,51.337544,Other theft
,-2.976586,51.336148,Other theft
,-2.979354,51.333329,Other theft
,-2.978482,51.337544,Vehicle crime
,-2.976962,51.33494,Vehicle crime
,-2.976449,51.335799,Sex Offence
,-2.976106,51.338544,ABSO
,-2.973309,51.337318,ABSO
,-2.973309,51.337318,ABSO
,-2.976106,51.338544,Burglary
,-2.976106,51.338544,Public order
,-2.976106,51.338544,Shoplifting
,-2.97231,51.336256,Sex Offence
,-2.970735,51.335082,Sex Offence
,-2.976106,51.338544,Sex Offence
,-2.970735,51.335082,Sex Offence
,-2.973526,51.336731,Sex Offence
,-2.97231,51.336256,Sex Offence
,-2.973763,51.328951,ABSO
,-2.968668,51.33099,Arson
,-2.969715,51.332312,Other theft
,-2.875352,51.33007,ABSO
,-2.897949,51.328092,ABSO
,-2.89098,51.339538,Drugs
,-2.90928,51.294347,Other theft
,-2.86421,51.328327,ABSO
,-2.869225,51.32865,Arson
,-2.865159,51.32841,Public order
,-2.861784,51.326016,Vehicle crime
,-2.90973,51.343206,ABSO
,-2.914231,51.332749,ABSO
,-2.911276,51.334274,ABSO
,-2.93162,51.344365,ABSO
,-2.900479,51.33639,ABSO
,-2.900479,51.33639,ABSO
,-2.910992,51.340957,ABSO
,-2.911056,51.333323,ABSO
,-2.914231,51.332749,ABSO
,-2.911056,51.333323,ABSO
,-2.912181,51.340121,Arson
,-2.901177,51.335341,Public order
,-2.91081,51.343359,Sex Offence
,-2.91081,51.343359,Sex Offence
,-2.918327,51.333715,Sex Offence
,-2.931296,51.325556,Burglary
,-2.948874,51.311504,ABSO
,-2.953876,51.32372,ABSO
,-2.948045,51.304021,Burglary
,-2.953876,51.32372,Public order
,-2.959965,51.308779,Public order
,-2.952723,51.322767,Sex Offence
,-2.841067,51.31071,ABSO
,-2.831816,51.313222,Burglary
,-2.832333,51.312463,Arson
,-2.832333,51.312463,Drugs
,-2.832928,51.314428,Public order
,-2.831816,51.313222,Sex Offence
,-2.834761,51.319792,ABSO
,-2.832915,51.309761,ABSO
,-2.822591,51.312478,Other theft
,-2.827502,51.314331,Other theft
,-2.822591,51.312478,Other theft
,-2.83024,51.310194,Other theft
,-2.829524,51.301539,Vehicle crime
,-2.712318,51.325663,ABSO
,-2.720029,51.324969,Vehicle crime
,-2.808252,51.338258,ABSO
,-2.808252,51.338258,Other theft
,-2.793249,51.335735,Sex Offence
,-2.79045,51.337382,Sex Offence
,-2.807667,51.335205,Sex Offence
,-2.971413,51.322326,ABSO
,-2.971413,51.322326,ABSO
,-2.974249,51.319362,ABSO
,-2.971413,51.322326,ABSO
,-2.980369,51.321019,ABSO
,-2.987289,51.322508,ABSO
,-2.971413,51.322326,ABSO
,-2.971413,51.322326,ABSO
,-2.98351,51.322297,ABSO
,-2.98351,51.322297,Arson
,-2.985525,51.323233,Other theft
,-2.971413,51.322326,Other theft
,-2.980295,51.322261,Other theft
,-2.971413,51.322326,Sex Offence
,-2.971413,51.322326,Sex Offence
,-2.971413,51.322326,Sex Offence
,-2.956664,51.321125,ABSO
,-2.961227,51.321807,ABSO
,-2.961227,51.321807,ABSO
,-2.961227,51.321807,Arson
,-2.961227,51.321807,Other theft
,-2.957429,51.324122,ABSO
,-2.957429,51.324122,ABSO
,-2.957429,51.324122,ABSO
,-2.957273,51.323521,ABSO
,-2.957273,51.323521,ABSO
,-2.957273,51.323521,ABSO
,-2.957273,51.323521,ABSO
,-2.957429,51.324122,ABSO
,-2.957429,51.324122,ABSO
,-2.957429,51.324122,ABSO
,-2.958451,51.321506,ABSO
,-2.957273,51.323521,ABSO
,-2.954438,51.321755,ABSO
,-2.957273,51.323521,ABSO
,-2.957429,51.324122,ABSO
,-2.958451,51.321506,ABSO
,-2.957865,51.327113,ABSO
,-2.957429,51.324122,ABSO
,-2.957429,51.324122,ABSO
,-2.957429,51.324122,ABSO
,-2.957273,51.323521,Arson
,-2.957273,51.323521,Arson
,-2.957865,51.327113,Other theft
,-2.957273,51.323521,Public order
,-2.957273,51.323521,Public order
,-2.956978,51.321752,Sex Offence
,-2.957273,51.323521,Sex Offence
,-2.966815,51.326167,ABSO
,-2.962375,51.323857,ABSO
,-2.967621,51.324218,ABSO
,-2.962375,51.323857,ABSO
,-2.962375,51.323857,ABSO
,-2.962375,51.323857,ABSO
,-2.966815,51.326167,ABSO
,-2.968031,51.325303,ABSO
,-2.968031,51.325303,ABSO
,-2.966815,51.326167,ABSO
,-2.963128,51.32761,ABSO
,-2.965508,51.324056,ABSO
,-2.965508,51.324056,ABSO
,-2.962375,51.323857,ABSO
,-2.962375,51.323857,ABSO
,-2.968031,51.325303,ABSO
,-2.962375,51.323857,ABSO
,-2.962375,51.323857,Arson
,-2.966679,51.323111,Drugs
,-2.962375,51.323857,Public order
,-2.966815,51.326167,Shoplifting
,-2.966121,51.324528,Sex Offence
,-2.966679,51.323111,Sex Offence
,-2.966815,51.326167,Other crime
,-2.916089,51.353245,ABSO
,-2.91937,51.354272,ABSO
,-2.918476,51.354827,ABSO
,-2.918476,51.354827,ABSO
,-2.91937,51.354272,ABSO
,-2.918476,51.354827,ABSO
,-2.91937,51.354272,ABSO
,-2.919517,51.352301,ABSO
,-2.91937,51.354272,ABSO
,-2.916089,51.353245,Other theft
,-2.917552,51.352425,Public order
,-2.916089,51.353245,Sex Offence
,-2.862647,51.33145,ABSO
,-2.862647,51.33145,ABSO
,-2.86937,51.339331,ABSO
,-2.862647,51.33145,ABSO
,-2.862647,51.33145,ABSO
,-2.86937,51.339331,ABSO
,-2.899212,51.36405,ABSO
,-2.896127,51.361241,ABSO
,-2.902586,51.360319,ABSO
,-2.902586,51.360319,ABSO
,-2.894432,51.362018,Sex Offence
,-2.902586,51.360319,Sex Offence
,-2.903052,51.367194,Other theft
,-2.900603,51.364677,Vehicle crime
,-2.896792,51.364419,Sex Offence
,-2.903458,51.368117,Sex Offence
,-2.911173,51.361664,ABSO
,-2.908268,51.360023,ABSO
,-2.908268,51.360023,ABSO
,-2.898914,51.35542,ABSO
,-2.898914,51.35542,ABSO
,-2.908268,51.360023,ABSO
,-2.910781,51.362926,Other theft
,-2.911173,51.361664,Shoplifting
,-2.908268,51.360023,Shoplifting
,-2.911173,51.361664,Shoplifting
,-2.911173,51.361664,Shoplifting
,-2.911173,51.361664,Sex Offence
,-2.914071,51.354277,ABSO
,-2.91294,51.352281,ABSO
,-2.908994,51.356052,ABSO
,-2.908994,51.356052,ABSO
,-2.908994,51.356052,ABSO
,-2.91294,51.352281,ABSO
,-2.91294,51.352281,Other theft
,-2.91294,51.352281,Other theft
,-2.908994,51.356052,Public order
,-2.91294,51.352281,Shoplifting
,-2.91294,51.352281,Shoplifting
,-2.91294,51.352281,Shoplifting
,-2.911026,51.354247,Vehicle crime
,-2.940162,51.347129,ABSO
,-2.945067,51.346883,ABSO
,-2.95251,51.325646,ABSO
,-2.945067,51.346883,ABSO
,-2.947972,51.346419,ABSO
,-2.945067,51.346883,ABSO
,-2.94377,51.343845,ABSO
,-2.940981,51.347194,ABSO
,-2.942224,51.345458,ABSO
,-2.945933,51.345698,Burglary
,-2.946323,51.346486,Burglary
,-2.940162,51.347129,Public order
,-2.941054,51.349316,Public order
,-2.947972,51.346419,Sex Offence
,-2.946323,51.346486,Sex Offence
,-2.933099,51.346502,ABSO
,-2.933099,51.346502,ABSO
,-2.933346,51.345943,Other theft
,-2.928252,51.346091,Sex Offence
,-2.933294,51.345484,Sex Offence
,-2.925288,51.348623,ABSO
,-2.922745,51.34858,ABSO
,-2.923078,51.349432,ABSO
,-2.923078,51.349432,ABSO
,-2.925288,51.348623,ABSO
,-2.923078,51.349432,ABSO
,-2.921714,51.350135,ABSO
,-2.923078,51.349432,ABSO
,-2.923078,51.349432,ABSO
,-2.926081,51.348797,ABSO
,-2.9241,51.349523,Arson
,-2.927621,51.348982,Public order
,-2.917304,51.350044,ABSO
,-2.918847,51.348962,ABSO
,-2.917304,51.350044,Arson
,-2.920271,51.348384,Vehicle crime
,-2.920271,51.348384,Vehicle crime
,-2.917304,51.350044,Sex Offence
,-2.922926,51.347599,Sex Offence
,-2.933903,51.3486,ABSO
,-2.935213,51.348778,ABSO
,-2.928576,51.350773,ABSO
,-2.928576,51.350773,Arson
,-2.928576,51.350773,Vehicle crime
,-2.933801,51.349275,Sex Offence
,-2.819228,51.285606,ABSO
,-2.813637,51.285672,ABSO
,-2.81614,51.288514,Arson
,-2.826389,51.288298,Arson
,-2.771935,51.274319,ABSO
,-2.771935,51.274319,ABSO
,-2.773831,51.278811,ABSO
,-2.771935,51.274319,ABSO
,-2.775127,51.281734,ABSO
,-2.771935,51.274319,ABSO
,-2.776356,51.282302,Burglary
,-2.771563,51.281254,Burglary
,-2.770593,51.276387,Other theft
,-2.770593,51.276387,Other theft
,-2.768615,51.282452,Vehicle crime
,-2.78025,51.282824,Sex Offence
,-2.773831,51.278811,Sex Offence
,-2.771935,51.274319,Sex Offence
,-2.771563,51.281254,Sex Offence
,-2.771935,51.274319,Sex Offence
,-2.771563,51.281254,Sex Offence
,-2.777302,51.276379,ABSO
,-2.778936,51.278058,ABSO
